module,global_tick,local_tick,seconds,bar,beat,chord_voice,original_note,played_note,transposed,instrument,support_block,right_clicks,velocity,source_tick,track,channel
3,918,278,91.755,46,4.6,1,A3,A3,no,Harp/Piano,泥土,3,63,70468,1,1
3,918,278,91.758,46,4.6,2,D4,D4,no,Harp/Piano,泥土,8,53,70470,1,1
3,918,278,91.760,46,4.6,3,C#5,C#5,no,Harp/Piano,泥土,19,78,70472,1,1
3,922,282,92.164,47,1.4,1,A3,A3,no,Harp/Piano,泥土,3,64,70782,1,1
3,924,284,92.378,47,1.8,1,D5,D5,no,Harp/Piano,泥土,20,75,70946,1,1
3,925,285,92.543,47,2.0,1,E3,E3,no,Double Bass,橡木木板,22,62,71073,1,1
3,927,287,92.703,47,2.4,1,A4,A4,no,Harp/Piano,泥土,15,57,71196,1,1
3,927,287,92.730,47,2.4,2,D5,D5,no,Harp/Piano,泥土,20,54,71217,1,1
3,928,288,92.794,47,2.6,1,F2,F2,no,Double Bass,橡木木板,11,59,71266,1,1
3,928,288,92.793,47,2.6,2,F3,F3,no,Double Bass,橡木木板,23,52,71265,1,1
3,928,288,92.775,47,2.6,3,A3,A3,no,Harp/Piano,泥土,3,50,71251,1,1
3,928,288,92.784,47,2.6,4,A5,A5,no,Chime,浮冰,3,80,71258,1,1
3,934,294,93.405,47,3.8,1,G5,G5,no,Chime,浮冰,1,79,71735,1,1
3,936,296,93.611,47,4.2,1,A3,A3,no,Harp/Piano,泥土,3,50,71893,1,1
3,936,296,93.603,47,4.2,2,C4,C4,no,Harp/Piano,泥土,6,58,71887,1,1
3,936,296,93.603,47,4.2,3,E4,E4,no,Harp/Piano,泥土,10,60,71887,1,1
3,940,300,94.017,48,1.0,1,G2,G2,no,Double Bass,橡木木板,13,56,72205,1,1
3,940,300,94.016,48,1.0,2,E5,E5,no,Harp/Piano,泥土,22,69,72204,1,1
3,942,302,94.208,48,1.4,1,G#2,G#2,no,Double Bass,橡木木板,14,64,72352,1,1
3,944,304,94.444,48,1.8,1,A4,A4,no,Harp/Piano,泥土,15,66,72533,1,1
3,945,305,94.464,48,2.0,1,A2,A2,no,Double Bass,橡木木板,15,54,72548,1,1
3,945,305,94.465,48,2.0,2,G3,G3,no,Harp/Piano,泥土,1,49,72549,1,1
3,945,305,94.461,48,2.0,3,D4,D4,no,Harp/Piano,泥土,8,52,72546,1,1
3,945,305,94.464,48,2.0,4,E4,E4,no,Harp/Piano,泥土,10,58,72548,1,1
3,951,311,95.094,48,3.2,1,G4,G4,no,Harp/Piano,泥土,13,65,73032,1,1
3,955,315,95.518,48,4.0,1,E3,E3,no,Double Bass,橡木木板,22,47,73358,1,1
3,957,317,95.728,48,4.4,1,E4,E4,no,Harp/Piano,泥土,10,64,73519,1,1
4,962,2,96.216,49,1.4,1,A1,A1,no,Double Bass,橡木木板,3,44,73894,1,1
4,962,2,96.216,49,1.4,2,A2,A2,no,Double Bass,橡木木板,15,51,73894,1,1
4,962,2,96.217,49,1.4,3,C#4,C#4,no,Harp/Piano,泥土,7,57,73895,1,1
4,984,24,98.445,50,1.8,1,E3,E3,no,Double Bass,橡木木板,22,45,75606,1,1
4,987,27,98.659,50,2.4,1,A3,A3,no,Harp/Piano,泥土,3,46,75770,1,1
4,989,29,98.852,50,2.8,1,E4,E4,no,Harp/Piano,泥土,10,61,75918,1,1
4,991,31,99.056,50,3.2,1,A4,A4,no,Harp/Piano,泥土,15,58,76075,1,1
4,992,32,99.243,50,3.4,1,E5,E5,no,Harp/Piano,泥土,22,56,76219,1,1
4,994,34,99.441,50,3.8,1,A5,A5,no,Chime,浮冰,3,77,76371,1,1
4,996,36,99.637,50,4.2,1,D4,D4,no,Harp/Piano,泥土,8,69,76521,1,1
4,999,39,99.855,50,4.8,1,D3,D3,no,Double Bass,橡木木板,20,50,76689,1,1
4,999,39,99.866,50,4.8,2,F#3,F#3,no,Harp/Piano,泥土,0,52,76697,1,1
4,999,39,99.867,50,4.8,3,A3,A3,no,Harp/Piano,泥土,3,57,76698,1,1
4,999,39,99.852,50,4.8,4,E4,E4,no,Harp/Piano,泥土,10,65,76686,1,1
4,1001,41,100.104,51,1.2,1,A4,A4,no,Harp/Piano,泥土,15,64,76880,1,1
4,1003,43,100.260,51,1.6,1,D4,D4,no,Harp/Piano,泥土,8,70,77000,1,1
4,1003,43,100.284,51,1.6,2,D5,D5,no,Harp/Piano,泥土,20,58,77018,1,1
4,1005,45,100.466,51,2.0,1,E4,E4,no,Harp/Piano,泥土,10,83,77158,1,1
4,1005,45,100.473,51,2.0,2,E5,E5,no,Harp/Piano,泥土,22,62,77163,1,1
4,1007,47,100.664,51,2.4,1,F#3,F#3,no,Harp/Piano,泥土,0,73,77310,1,1
4,1007,47,100.665,51,2.4,2,A3,A3,no,Harp/Piano,泥土,3,70,77311,1,1
4,1007,47,100.665,51,2.4,3,A5,A5,no,Chime,浮冰,3,74,77311,1,1
4,1009,49,100.874,51,2.8,1,D4,D4,no,Harp/Piano,泥土,8,74,77471,1,1
4,1009,49,100.854,51,2.8,2,E5,E5,no,Harp/Piano,泥土,22,57,77456,1,1
4,1011,51,101.082,51,3.2,1,A4,A4,no,Harp/Piano,泥土,15,62,77631,1,1
4,1013,53,101.275,51,3.6,1,E4,E4,no,Harp/Piano,泥土,10,77,77779,1,1
4,1015,55,101.470,51,4.0,1,F#3,F#3,no,Harp/Piano,泥土,0,63,77929,1,1
4,1015,55,101.474,51,4.0,2,A3,A3,no,Harp/Piano,泥土,3,57,77932,1,1
4,1017,57,101.672,51,4.4,1,D4,D4,no,Harp/Piano,泥土,8,72,78084,1,1
4,1017,57,101.674,51,4.4,2,A4,A4,no,Harp/Piano,泥土,15,69,78086,1,1
4,1019,59,101.876,51,4.8,1,D5,D5,no,Harp/Piano,泥土,20,59,78241,1,1
4,1021,61,102.061,52,1.2,1,E4,E4,no,Harp/Piano,泥土,10,84,78383,1,1
4,1021,61,102.065,52,1.2,2,E5,E5,no,Harp/Piano,泥土,22,61,78386,1,1
4,1023,63,102.267,52,1.6,1,F#3,F#3,no,Harp/Piano,泥土,0,68,78541,1,1
4,1023,63,102.273,52,1.6,2,A3,A3,no,Harp/Piano,泥土,3,61,78546,1,1
4,1023,63,102.264,52,1.6,3,A5,A5,no,Chime,浮冰,3,66,78539,1,1
4,1025,65,102.466,52,2.0,1,D4,D4,no,Harp/Piano,泥土,8,74,78694,1,1
4,1025,65,102.467,52,2.0,2,E5,E5,no,Harp/Piano,泥土,22,56,78695,1,1
4,1027,67,102.676,52,2.4,1,A4,A4,no,Harp/Piano,泥土,15,56,78855,1,1
4,1029,69,102.863,52,2.8,1,D4,D4,no,Harp/Piano,泥土,8,74,78999,1,1
4,1031,71,103.086,52,3.2,1,D3,D3,no,Double Bass,橡木木板,20,49,79170,1,1
4,1031,71,103.079,52,3.2,2,A3,A3,no,Harp/Piano,泥土,3,54,79165,1,1
4,1031,71,103.074,52,3.2,3,C#4,C#4,no,Harp/Piano,泥土,7,64,79161,1,1
4,1031,71,103.064,52,3.2,4,E4,E4,no,Harp/Piano,泥土,10,69,79153,1,1
4,1033,73,103.297,52,3.6,1,A4,A4,no,Harp/Piano,泥土,15,62,79332,1,1
4,1035,75,103.495,52,4.0,1,C#5,C#5,no,Harp/Piano,泥土,19,63,79484,1,1
4,1037,77,103.691,52,4.4,1,E5,E5,no,Harp/Piano,泥土,22,57,79635,1,1
4,1039,79,103.883,52,4.8,1,A3,A3,no,Harp/Piano,泥土,3,54,79782,1,1
4,1039,79,103.874,52,4.8,2,C#4,C#4,no,Harp/Piano,泥土,7,63,79775,1,1
4,1039,79,103.885,52,4.8,3,A5,A5,no,Chime,浮冰,3,63,79784,1,1
4,1041,81,104.073,53,1.2,1,D4,D4,no,Harp/Piano,泥土,8,71,79928,1,1
4,1041,81,104.062,53,1.2,2,E5,E5,no,Harp/Piano,泥土,22,56,79920,1,1
4,1043,83,104.264,53,1.6,1,C#4,C#4,no,Harp/Piano,泥土,7,67,80075,1,1
4,1043,83,104.299,53,1.6,2,A4,A4,no,Harp/Piano,泥土,15,57,80102,1,1
4,1045,85,104.462,53,2.0,1,A3,A3,no,Harp/Piano,泥土,3,66,80227,1,1
4,1047,87,104.693,53,2.4,1,C#4,C#4,no,Harp/Piano,泥土,7,50,80404,1,1
4,1047,87,104.689,53,2.4,2,E4,E4,no,Harp/Piano,泥土,10,56,80401,1,1
4,1049,89,104.897,53,2.8,1,A4,A4,no,Harp/Piano,泥土,15,53,80561,1,1
4,1051,91,105.104,53,3.2,1,C#5,C#5,no,Harp/Piano,泥土,19,62,80720,1,1
4,1053,93,105.312,53,3.6,1,E5,E5,no,Harp/Piano,泥土,22,51,80880,1,1
4,1055,95,105.517,53,4.0,1,C#4,C#4,no,Harp/Piano,泥土,7,55,81037,1,1
4,1055,95,105.516,53,4.0,2,E4,E4,no,Harp/Piano,泥土,10,56,81036,1,1
4,1055,95,105.513,53,4.0,3,A5,A5,no,Chime,浮冰,3,64,81034,1,1
4,1057,97,105.732,53,4.4,1,E5,E5,no,Harp/Piano,泥土,22,51,81202,1,1
4,1059,99,105.931,53,4.8,1,A4,A4,no,Harp/Piano,泥土,15,61,81355,1,1
4,1061,101,106.117,54,1.2,1,A3,A3,no,Harp/Piano,泥土,3,67,81498,1,1
4,1063,103,106.342,54,1.6,1,C3,C3,no,Double Bass,橡木木板,18,74,81671,1,1
4,1063,103,106.336,54,1.6,2,A3,A3,no,Harp/Piano,泥土,3,64,81666,1,1
4,1063,103,106.340,54,1.6,3,C4,C4,no,Harp/Piano,泥土,6,66,81669,1,1
4,1063,103,106.319,54,1.6,4,F#4,F#4,no,Harp/Piano,泥土,12,82,81653,1,1
4,1065,105,106.540,54,2.0,1,A4,A4,no,Harp/Piano,泥土,15,61,81823,1,1
4,1067,107,106.703,54,2.4,1,E4,E4,no,Harp/Piano,泥土,10,78,81948,1,1
4,1067,107,106.716,54,2.4,2,C5,C5,no,Harp/Piano,泥土,18,69,81958,1,1
4,1069,109,106.906,54,2.8,1,F#4,F#4,no,Harp/Piano,泥土,12,86,82104,1,1
4,1069,109,106.918,54,2.8,2,F#5,F#5,no,Harp/Piano,泥土,24,81,82113,1,1
4,1071,111,107.116,54,3.2,1,A3,A3,no,Harp/Piano,泥土,3,71,82265,1,1
4,1071,111,107.115,54,3.2,2,C4,C4,no,Harp/Piano,泥土,6,70,82264,1,1
4,1071,111,107.112,54,3.2,3,A5,A5,no,Chime,浮冰,3,78,82262,1,1
4,1073,113,107.306,54,3.6,1,E4,E4,no,Harp/Piano,泥土,10,84,82411,1,1
4,1073,113,107.299,54,3.6,2,F#5,F#5,no,Harp/Piano,泥土,24,68,82406,1,1
4,1075,115,107.525,54,4.0,1,C5,C5,no,Harp/Piano,泥土,18,65,82579,1,1
4,1077,117,107.707,54,4.4,1,F#4,F#4,no,Harp/Piano,泥土,12,85,82719,1,1
4,1079,119,107.904,54,4.8,1,B2,B2,no,Double Bass,橡木木板,17,70,82870,1,1
4,1079,119,107.905,54,4.8,2,F#3,F#3,no,Harp/Piano,泥土,0,74,82871,1,1
4,1079,119,107.905,54,4.8,3,A3,A3,no,Harp/Piano,泥土,3,65,82871,1,1
4,1081,121,108.148,55,1.2,1,E4,E4,no,Harp/Piano,泥土,10,63,83058,1,1
4,1081,121,108.117,55,1.2,2,A4,A4,no,Harp/Piano,泥土,15,70,83034,1,1
4,1083,123,108.302,55,1.6,1,B4,B4,no,Harp/Piano,泥土,17,70,83176,1,1
4,1085,125,108.514,55,2.0,1,F#4,F#4,no,Harp/Piano,泥土,12,79,83339,1,1
4,1085,125,108.512,55,2.0,2,F#5,F#5,no,Harp/Piano,泥土,24,84,83337,1,1
4,1087,127,108.707,55,2.4,1,A3,A3,no,Harp/Piano,泥土,3,73,83487,1,1
4,1087,127,108.704,55,2.4,2,B3,B3,no,Harp/Piano,泥土,5,74,83485,1,1
4,1087,127,108.704,55,2.4,3,A5,A5,no,Chime,浮冰,3,76,83485,1,1
4,1089,129,108.909,55,2.8,1,A4,A4,no,Harp/Piano,泥土,15,84,83642,1,1
4,1089,129,108.908,55,2.8,2,F#5,F#5,no,Harp/Piano,泥土,24,71,83641,1,1
4,1091,131,109.116,55,3.2,1,B4,B4,no,Harp/Piano,泥土,17,68,83801,1,1
4,1093,133,109.301,55,3.6,1,A4,A4,no,Harp/Piano,泥土,15,80,83943,1,1
4,1095,135,109.522,55,4.0,1,E3,E3,no,Double Bass,橡木木板,22,69,84113,1,1
4,1095,135,109.518,55,4.0,2,B3,B3,no,Harp/Piano,泥土,5,63,84110,1,1
4,1095,135,109.522,55,4.0,3,D4,D4,no,Harp/Piano,泥土,8,60,84113,1,1
4,1095,135,109.513,55,4.0,4,F#4,F#4,no,Harp/Piano,泥土,12,82,84106,1,1
4,1097,137,109.738,55,4.4,1,B4,B4,no,Harp/Piano,泥土,17,59,84279,1,1
4,1099,139,109.923,55,4.8,1,D5,D5,no,Harp/Piano,泥土,20,58,84421,1,1
4,1101,141,110.122,56,1.2,1,F#5,F#5,no,Harp/Piano,泥土,24,66,84574,1,1
4,1103,143,110.314,56,1.6,1,B3,B3,no,Harp/Piano,泥土,5,56,84721,1,1
4,1103,143,110.314,56,1.6,2,D4,D4,no,Harp/Piano,泥土,8,61,84721,1,1
4,1103,143,110.314,56,1.6,3,A5,A5,no,Chime,浮冰,3,68,84721,1,1
4,1105,145,110.514,56,2.0,1,E4,E4,no,Harp/Piano,泥土,10,72,84875,1,1
4,1105,145,110.492,56,2.0,2,F#5,F#5,no,Harp/Piano,泥土,24,60,84858,1,1
4,1107,147,110.706,56,2.4,1,E4,E4,no,Harp/Piano,泥土,10,61,85022,1,1
4,1107,147,110.706,56,2.4,2,B4,B4,no,Harp/Piano,泥土,17,63,85022,1,1
4,1109,149,110.896,56,2.8,1,D4,D4,no,Harp/Piano,泥土,8,62,85168,1,1
4,1111,151,111.126,56,3.2,1,G3,G3,no,Harp/Piano,泥土,1,55,85345,1,1
4,1111,151,111.129,56,3.2,2,B3,B3,no,Harp/Piano,泥土,5,44,85347,1,1
4,1113,153,111.309,56,3.6,1,B4,B4,no,Harp/Piano,泥土,17,51,85485,1,1
4,1115,155,111.526,56,4.0,1,D5,D5,no,Harp/Piano,泥土,20,50,85652,1,1
4,1117,157,111.714,56,4.4,1,F#5,F#5,no,Harp/Piano,泥土,24,61,85796,1,1
4,1119,159,111.914,56,4.8,1,G3,G3,no,Harp/Piano,泥土,1,52,85950,1,1
4,1119,159,111.913,56,4.8,2,B3,B3,no,Harp/Piano,泥土,5,52,85949,1,1
4,1119,159,111.913,56,4.8,3,G5,G5,no,Chime,浮冰,1,62,85949,1,1
4,1121,161,112.094,57,1.2,1,F#5,F#5,no,Harp/Piano,泥土,24,68,86088,1,1
4,1123,163,112.290,57,1.6,1,F#4,F#4,no,Harp/Piano,泥土,12,81,86239,1,1
4,1123,163,112.329,57,1.6,2,D5,D5,no,Harp/Piano,泥土,20,60,86269,1,1
4,1125,165,112.509,57,2.0,1,G4,G4,no,Harp/Piano,泥土,13,85,86407,1,1
4,1127,167,112.711,57,2.4,1,G2,G2,no,Double Bass,橡木木板,13,62,86562,1,1
4,1127,167,112.727,57,2.4,2,D3,D3,no,Double Bass,橡木木板,20,62,86574,1,1
4,1127,167,112.723,57,2.4,3,A#3,A#3,no,Harp/Piano,泥土,4,77,86571,1,1
4,1127,167,112.703,57,2.4,4,A4,A4,no,Harp/Piano,泥土,15,86,86556,1,1
4,1129,169,112.932,57,2.8,1,D5,D5,no,Harp/Piano,泥土,20,60,86732,1,1
4,1131,171,113.099,57,3.2,1,A4,A4,no,Harp/Piano,泥土,15,74,86860,1,1
4,1131,171,113.112,57,3.2,2,G5,G5,no,Chime,浮冰,1,72,86870,1,1
4,1133,173,113.307,57,3.6,1,A4,A4,no,Harp/Piano,泥土,15,78,87020,1,1
4,1133,173,113.306,57,3.6,2,A5,A5,no,Chime,浮冰,3,80,87019,1,1
4,1135,175,113.505,57,4.0,1,A#3,A#3,no,Harp/Piano,泥土,4,71,87172,1,1
4,1135,175,113.507,57,4.0,2,D4,D4,no,Harp/Piano,泥土,8,64,87173,1,1
4,1135,175,113.505,57,4.0,3,A4,A4,no,Harp/Piano,泥土,15,82,87172,1,1
4,1135,175,113.504,57,4.0,4,D6,D6,no,Chime,浮冰,8,87,87171,1,1
4,1137,177,113.712,57,4.4,1,A4,A4,no,Harp/Piano,泥土,15,81,87331,1,1
4,1137,177,113.706,57,4.4,2,A5,A5,no,Chime,浮冰,3,70,87326,1,1
4,1139,179,113.902,57,4.8,1,D5,D5,no,Harp/Piano,泥土,20,64,87477,1,1
4,1141,181,114.113,58,1.2,1,A4,A4,no,Harp/Piano,泥土,15,80,87639,1,1
4,1143,183,114.335,58,1.6,1,A#3,A#3,no,Harp/Piano,泥土,4,59,87809,1,1
4,1143,183,114.314,58,1.6,2,D4,D4,no,Harp/Piano,泥土,8,60,87793,1,1
4,1145,185,114.510,58,2.0,1,D5,D5,no,Harp/Piano,泥土,20,52,87944,1,1
4,1147,187,114.699,58,2.4,1,G5,G5,no,Chime,浮冰,1,67,88089,1,1
4,1149,189,114.908,58,2.8,1,A5,A5,no,Chime,浮冰,3,65,88249,1,1
4,1151,191,115.095,58,3.2,1,A#3,A#3,no,Harp/Piano,泥土,4,60,88393,1,1
4,1151,191,115.092,58,3.2,2,D4,D4,no,Harp/Piano,泥土,8,54,88391,1,1
4,1151,191,115.092,58,3.2,3,D6,D6,no,Chime,浮冰,8,73,88391,1,1
4,1153,193,115.298,58,3.6,1,A5,A5,no,Chime,浮冰,3,60,88549,1,1
4,1155,195,115.484,58,4.0,1,D5,D5,no,Harp/Piano,泥土,20,64,88692,1,1
4,1157,197,115.674,58,4.4,1,A4,A4,no,Harp/Piano,泥土,15,79,88838,1,1
4,1159,199,115.884,58,4.8,1,A2,A2,no,Double Bass,橡木木板,15,71,88999,1,1
4,1159,199,115.889,58,4.8,2,F#3,F#3,no,Harp/Piano,泥土,0,76,89003,1,1
4,1159,199,115.883,58,4.8,3,A3,A3,no,Harp/Piano,泥土,3,76,88998,1,1
4,1159,199,115.884,58,4.8,4,A4,A4,no,Harp/Piano,泥土,15,79,88999,1,1
4,1161,201,116.096,59,1.2,1,D5,D5,no,Harp/Piano,泥土,20,60,89162,1,1
4,1163,203,116.270,59,1.6,1,B4,B4,no,Harp/Piano,泥土,17,78,89295,1,1
4,1163,203,116.273,59,1.6,2,F#5,F#5,no,Harp/Piano,泥土,24,74,89298,1,1
4,1165,205,116.457,59,2.0,1,G4,G4,no,Harp/Piano,泥土,13,87,89439,1,1
4,1165,205,116.461,59,2.0,2,G5,G5,no,Chime,浮冰,1,77,89442,1,1
4,1167,207,116.655,59,2.4,1,A3,A3,no,Harp/Piano,泥土,3,79,89591,1,1
4,1167,207,116.655,59,2.4,2,D4,D4,no,Harp/Piano,泥土,8,63,89591,1,1
4,1167,207,116.655,59,2.4,3,D6,D6,no,Chime,浮冰,8,85,89591,1,1
4,1169,209,116.863,59,2.8,1,F#4,F#4,no,Harp/Piano,泥土,12,80,89751,1,1
4,1169,209,116.865,59,2.8,2,A5,A5,no,Chime,浮冰,3,70,89752,1,1
4,1171,211,117.074,59,3.2,1,D5,D5,no,Harp/Piano,泥土,20,59,89913,1,1
4,1173,213,117.292,59,3.6,1,F#4,F#4,no,Harp/Piano,泥土,12,46,90080,1,1
4,1175,215,117.477,59,4.0,1,B2,B2,no,Double Bass,橡木木板,17,55,90222,1,1
4,1175,215,117.473,59,4.0,2,F#3,F#3,no,Harp/Piano,泥土,0,64,90219,1,1
4,1175,215,117.474,59,4.0,3,A3,A3,no,Harp/Piano,泥土,3,67,90220,1,1
4,1175,215,117.473,59,4.0,4,D4,D4,no,Harp/Piano,泥土,8,72,90219,1,1
4,1177,217,117.702,59,4.4,1,A4,A4,no,Harp/Piano,泥土,15,63,90395,1,1
4,1179,219,117.895,59,4.8,1,D5,D5,no,Harp/Piano,泥土,20,64,90543,1,1
4,1181,221,118.066,60,1.2,1,F#5,F#5,no,Harp/Piano,泥土,24,70,90675,1,1
4,1183,223,118.276,60,1.6,1,F#3,F#3,no,Harp/Piano,泥土,0,60,90836,1,1
4,1183,223,118.276,60,1.6,2,A3,A3,no,Harp/Piano,泥土,3,60,90836,1,1
4,1183,223,118.279,60,1.6,3,G5,G5,no,Chime,浮冰,1,66,90838,1,1
4,1185,225,118.477,60,2.0,1,F#5,F#5,no,Harp/Piano,泥土,24,71,90990,1,1
4,1187,227,118.681,60,2.4,1,D5,D5,no,Harp/Piano,泥土,20,60,91147,1,1
4,1189,229,118.875,60,2.8,1,G4,G4,no,Harp/Piano,泥土,13,78,91296,1,1
4,1191,231,119.083,60,3.2,1,E2,E2,no,Double Bass,橡木木板,10,63,91456,1,1
4,1191,231,119.086,60,3.2,2,B2,B2,no,Double Bass,橡木木板,17,60,91458,1,1
4,1191,231,119.079,60,3.2,3,G3,G3,no,Harp/Piano,泥土,1,60,91453,1,1
4,1191,231,119.077,60,3.2,4,F#4,F#4,no,Harp/Piano,泥土,12,72,91451,1,1
4,1193,233,119.285,60,3.6,1,D4,D4,no,Harp/Piano,泥土,8,70,91611,1,1
4,1195,235,119.469,60,4.0,1,D4,D4,no,Harp/Piano,泥土,8,70,91752,1,1
4,1197,237,119.673,60,4.4,1,E5,E5,no,Harp/Piano,泥土,22,58,91909,1,1
4,1199,239,119.866,60,4.8,1,E3,E3,no,Double Bass,橡木木板,22,59,92057,1,1
4,1199,239,119.857,60,4.8,2,G3,G3,no,Harp/Piano,泥土,1,53,92050,1,1
4,1199,239,119.870,60,4.8,3,A5,A5,no,Chime,浮冰,3,64,92060,1,1
4,1201,241,120.074,61,1.2,1,D6,D6,no,Chime,浮冰,8,65,92217,1,1
4,1203,243,120.273,61,1.6,1,A6,A6,no,Chime,浮冰,15,73,92370,1,1
4,1205,245,120.461,61,2.0,1,D4,D4,no,Harp/Piano,泥土,8,65,92514,1,1
4,1207,247,120.724,61,2.4,1,A2,A2,no,Double Bass,橡木木板,15,53,92716,1,1
4,1207,247,120.723,61,2.4,2,E3,E3,no,Double Bass,橡木木板,22,47,92715,1,1
4,1207,247,120.724,61,2.4,3,G3,G3,no,Harp/Piano,泥土,1,43,92716,1,1
4,1207,247,120.689,61,2.4,4,D4,D4,no,Harp/Piano,泥土,8,73,92689,1,1
4,1216,256,121.564,61,4.2,1,C#4,C#4,no,Harp/Piano,泥土,7,75,93361,1,1
4,1222,262,122.184,62,1.4,1,D4,D4,no,Harp/Piano,泥土,8,70,93837,1,1
4,1224,264,122.413,62,1.8,1,D2,D2,no,Double Bass,橡木木板,8,57,94013,1,1
4,1224,264,122.410,62,1.8,2,D3,D3,no,Double Bass,橡木木板,20,58,94011,1,1
4,1224,264,122.427,62,1.8,3,G3,G3,no,Harp/Piano,泥土,1,55,94024,1,1
4,1224,264,122.413,62,1.8,4,A3,A3,no,Harp/Piano,泥土,3,57,94013,1,1
4,1224,264,122.389,62,1.8,5,D4,D4,no,Harp/Piano,泥土,8,60,93995,1,1
4,1231,271,123.062,62,3.2,1,A4,A4,no,Harp/Piano,泥土,15,54,94512,1,1
4,1233,273,123.266,62,3.6,1,G3,G3,no,Harp/Piano,泥土,1,48,94668,1,1
4,1233,273,123.268,62,3.6,2,A3,A3,no,Harp/Piano,泥土,3,50,94670,1,1
4,1233,273,123.264,62,3.6,3,A5,A5,no,Chime,浮冰,3,70,94667,1,1
4,1235,275,123.474,62,4.0,1,E5,E5,no,Harp/Piano,泥土,22,52,94828,1,1
4,1237,277,123.674,62,4.4,1,D5,D5,no,Harp/Piano,泥土,20,54,94982,1,1
4,1239,279,123.882,62,4.8,1,A4,A4,no,Harp/Piano,泥土,15,58,95141,1,1
4,1241,281,124.087,63,1.2,1,G3,G3,no,Harp/Piano,泥土,1,52,95299,1,1
4,1241,281,124.086,63,1.2,2,A3,A3,no,Harp/Piano,泥土,3,58,95298,1,1
4,1241,281,124.082,63,1.2,3,G5,G5,no,Chime,浮冰,1,76,95295,1,1
4,1243,283,124.305,63,1.6,1,E5,E5,no,Harp/Piano,泥土,22,48,95466,1,1
4,1245,285,124.495,63,2.0,1,D5,D5,no,Harp/Piano,泥土,20,54,95612,1,1
4,1247,287,124.672,63,2.4,1,A4,A4,no,Harp/Piano,泥土,15,57,95748,1,1
4,1249,289,124.875,63,2.8,1,G3,G3,no,Harp/Piano,泥土,1,67,95904,1,1
4,1249,289,124.878,63,2.8,2,A3,A3,no,Harp/Piano,泥土,3,61,95906,1,1
4,1249,289,124.875,63,2.8,3,E5,E5,no,Harp/Piano,泥土,22,70,95904,1,1
4,1251,291,125.091,63,3.2,1,E4,E4,no,Harp/Piano,泥土,10,85,96070,1,1
4,1251,291,125.094,63,3.2,2,D5,D5,no,Harp/Piano,泥土,20,59,96072,1,1
4,1253,293,125.285,63,3.6,1,A4,A4,no,Harp/Piano,泥土,15,63,96219,1,1
4,1255,295,125.484,63,4.0,1,D4,D4,no,Harp/Piano,泥土,8,77,96372,1,1
4,1255,295,125.487,63,4.0,2,G4,G4,no,Harp/Piano,泥土,13,72,96374,1,1
4,1257,297,125.716,63,4.4,1,D2,D2,no,Double Bass,橡木木板,8,69,96550,1,1
4,1257,297,125.708,63,4.4,2,D3,D3,no,Double Bass,橡木木板,20,75,96544,1,1
4,1257,297,125.715,63,4.4,3,F#4,F#4,no,Harp/Piano,泥土,12,68,96549,1,1
4,1257,297,125.694,63,4.4,4,F#5,F#5,no,Harp/Piano,泥土,24,94,96533,1,1
4,1259,299,125.904,63,4.8,1,D5,D5,no,Harp/Piano,泥土,20,78,96694,1,1
4,1261,301,126.117,64,1.2,1,A4,A4,no,Harp/Piano,泥土,15,72,96858,1,1
4,1263,303,126.273,64,1.6,1,D3,D3,no,Double Bass,橡木木板,20,67,96978,1,1
4,1263,303,126.314,64,1.6,2,G4,G4,no,Harp/Piano,泥土,13,77,97009,1,1
4,1265,305,126.497,64,2.0,1,D4,D4,no,Harp/Piano,泥土,8,89,97150,1,1
4,1265,305,126.495,64,2.0,2,F#4,F#4,no,Harp/Piano,泥土,12,88,97148,1,1
4,1267,307,126.698,64,2.4,1,A3,A3,no,Harp/Piano,泥土,3,81,97304,1,1
4,1269,309,126.896,64,2.8,1,D3,D3,no,Double Bass,橡木木板,20,77,97456,1,1
4,1269,309,126.897,64,2.8,2,E4,E4,no,Harp/Piano,泥土,10,96,97457,1,1
4,1270,310,126.967,64,3.0,1,F#4,F#4,no,Harp/Piano,泥土,12,82,97511,1,1
4,1271,311,127.052,64,3.2,1,G4,G4,no,Harp/Piano,泥土,13,87,97576,1,1
4,1271,311,127.103,64,3.2,2,A4,A4,no,Harp/Piano,泥土,15,78,97615,1,1
4,1273,313,127.273,64,3.6,1,F#2,F#2,no,Double Bass,橡木木板,12,94,97746,1,1
4,1273,313,127.284,64,3.6,2,E4,E4,no,Harp/Piano,泥土,10,90,97754,1,1
4,1273,313,127.281,64,3.6,3,G#4,G#4,no,Harp/Piano,泥土,14,95,97752,1,1
4,1273,313,127.277,64,3.6,4,B4,B4,no,Harp/Piano,泥土,17,99,97749,1,1
4,1277,317,127.685,64,4.4,1,F#3,F#3,no,Harp/Piano,泥土,0,88,98062,1,1
4,1279,319,127.874,64,4.8,1,B3,B3,no,Harp/Piano,泥土,5,78,98207,1,1
4,1279,319,127.874,64,4.8,2,F#5,F#5,no,Harp/Piano,泥土,24,101,98207,1,1
5,1281,1,128.053,65,1.2,1,C#4,C#4,no,Harp/Piano,泥土,7,89,98345,1,1
5,1281,1,128.055,65,1.2,2,E4,E4,no,Harp/Piano,泥土,10,88,98346,1,1
5,1281,1,128.061,65,1.2,3,G5,G5,no,Chime,浮冰,1,98,98351,1,1
